451
577555,303700,125,430390,255303,114,870,13225,18126,18568
671623,336635,119,306371,199996,115,3019,11083,2139,29883
679200,283461,130,804879,399781,133,874,49278,33624,103140
755451,271718,154,712545,410746,153,2221,13531,10404,66191
518563,228674,117,673305,361231,116,2030,8453,23691,71367
648586,397743,125,364104,237592,120,2325,13678,3805,19237
511762,290548,109,361242,226981,106,1964,15254,7820,45167
724022,330727,126,639226,355468,127,903,23402,2826,48955
672023,286150,137,346339,174800,124,1164,18336,2688,42248
543667,269781,115,515787,316528,116,2030,2358,6075,10185
741419,384462,131,516451,311004,126,1897,14447,11696,23835
750346,352085,129,384036,224057,129,4935,2086,14720,59466
692286,311584,119,733089,387934,118,863,28926,29592,70903
522649,326607,119,353220,226346,108,1329,5704,3620,30945
506141,302075,120,390873,245414,109,1054,2879,12416,11251
585212,308975,119,535641,311526,116,4871,16716,25026,63032
539163,294552,115,600573,354975,124,3905,2914,30454,18680
481171,297773,107,202521,141040,109,897,7292,2546,43864
573499,297283,125,775835,469521,119,806,9367,14269,75404
611593,293876,122,643040,405801,116,817,8228,4506,99109
665791,302811,127,691951,393257,131,4046,37501,5786,54758
712438,332873,140,621328,356992,139,1059,8580,5149,21762
536770,371818,104,490626,347302,104,1393,397,9156,3097
577343,318289,120,542819,317469,112,1064,10968,10484,35400
486994,257875,117,459630,319525,108,1902,13596,7543,14733
